board,turn,move_num,result,result_scaled,result_scaled_tempo
r4rk1/pp2b1pp/2n1q3/3p4/P2P3P/1Q3NP1/1B4BK/5R2 w - - 0 25,True,25,0,0,0
r4rk1/pp2b1pp/2n1q3/3p2N1/P2P3P/1Q4P1/1B4BK/5R2 b - - 1 25,False,25,2,5.062,5.197
r4rk1/pp2b1pp/2n5/3p2N1/P2P3P/1Q4P1/1B2q1BK/5R2 w - - 2 26,True,26,0,0,0
r4rk1/pQ2b1pp/2n5/3p2N1/P2P3P/6P1/1B2q1BK/5R2 b - - 0 26,False,26,2,5.062,5.197
r4rk1/pQ4pp/2n5/3p2b1/P2P3P/6P1/1B2q1BK/5R2 w - - 0 27,True,27,0,0,0
r4Rk1/pQ4pp/2n5/3p2b1/P2P3P/6P1/1B2q1BK/8 b - - 0 27,False,27,2,5.062,5.197
5rk1/pQ4pp/2n5/3p2b1/P2P3P/6P1/1B2q1BK/8 w - - 0 28,True,28,0,0,0
5rk1/pQ4pp/2n5/3p2b1/P2P3P/2B3P1/4q1BK/8 b - - 1 28,False,28,2,5.062,5.197
6k1/pQ4pp/2n5/3p2b1/P2P3P/2B3P1/4qrBK/8 w - - 2 29,True,29,0,0,0
Q5k1/p5pp/2n5/3p2b1/P2P3P/2B3P1/4qrBK/8 b - - 3 29,False,29,2,5.062,5.197
Q2b2k1/p5pp/2n5/3p4/P2P3P/2B3P1/4qrBK/8 w - - 4 30,True,30,0,0,0
Q2b2k1/p5pp/2n5/3p4/P2P3P/2B3P1/4qrB1/7K b - - 5 30,False,30,2,5.062,5.197
Q2b2k1/p5pp/2n5/3p4/P2P3P/2B3P1/4q1r1/7K w - - 0 31,True,31,0,0,0
Q2b2k1/p5pp/2n5/3p4/P2P2PP/2B5/4q1r1/7K b - - 0 31,False,31,2,5.062,5.197
Q2b2k1/p5pp/2n5/3p4/P2P2PP/2B5/4q2r/7K w - - 1 32,True,32,0,0,0
Q2b2k1/p5pp/2n5/3p4/P2P2PP/2B5/4q2r/6K1 b - - 2 32,False,32,2,5.062,5.197
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,False,1,2,7.594,6.834
rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/pp1ppppp/8/2p5/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,False,2,2,17.086,15.377
rnbqkbnr/pp1ppppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,True,3,0,0,0
rnbqkbnr/pp1ppppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq - 0 3,False,3,2,17.086,15.377
rnbqkb1r/pp1ppppp/5n2/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq - 1 4,True,4,0,0,0
rnbqkb1r/pp1ppppp/5n2/8/3QP3/2N5/PPP2PPP/R1B1KBNR b KQkq - 2 4,False,4,2,17.086,15.377
r1bqkb1r/pp1ppppp/2n2n2/8/3QP3/2N5/PPP2PPP/R1B1KBNR w KQkq - 3 5,True,5,0,0,0
r1bqkb1r/pp1ppppp/2n2n2/8/Q3P3/2N5/PPP2PPP/R1B1KBNR b KQkq - 4 5,False,5,2,17.086,15.377
r1bqkb1r/pp1ppp1p/2n2np1/8/Q3P3/2N5/PPP2PPP/R1B1KBNR w KQkq - 0 6,True,6,0,0,0
r1bqkb1r/pp1ppp1p/2n2np1/8/Q3P3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 1 6,False,6,2,17.086,15.377
r1bqkb1r/pp2pp1p/2np1np1/8/Q3P3/2N2N2/PPP2PPP/R1B1KB1R w KQkq - 0 7,True,7,0,0,0
r1bqkb1r/pp2pp1p/2np1np1/1B6/Q3P3/2N2N2/PPP2PPP/R1B1K2R b KQkq - 1 7,False,7,2,17.086,15.377
r2qkb1r/pp1bpp1p/2np1np1/1B6/Q3P3/2N2N2/PPP2PPP/R1B1K2R w KQkq - 2 8,True,8,0,0,0
r2qkb1r/pp1bpp1p/2np1np1/1B6/4P3/1QN2N2/PPP2PPP/R1B1K2R b KQkq - 3 8,False,8,2,17.086,15.377
r2qkb1r/1p1bpp1p/p1np1np1/1B6/4P3/1QN2N2/PPP2PPP/R1B1K2R w KQkq - 0 9,True,9,0,0,0
r2qkb1r/1p1bpp1p/p1Bp1np1/8/4P3/1QN2N2/PPP2PPP/R1B1K2R b KQkq - 0 9,False,9,2,17.086,15.377
r2qkb1r/1p2pp1p/p1bp1np1/8/4P3/1QN2N2/PPP2PPP/R1B1K2R w KQkq - 0 10,True,10,0,0,0
r2qkb1r/1p2pp1p/p1bp1np1/8/4P3/1QN2N2/PPP2PPP/R1B2RK1 b kq - 1 10,False,10,2,17.086,15.377
r2qk2r/1p2ppbp/p1bp1np1/8/4P3/1QN2N2/PPP2PPP/R1B2RK1 w kq - 2 11,True,11,0,0,0
r2qk2r/1p2ppbp/p1bp1np1/4P3/8/1QN2N2/PPP2PPP/R1B2RK1 b kq - 0 11,False,11,2,17.086,15.377
r2qk2r/1p2ppbp/p1bp2p1/4P3/6n1/1QN2N2/PPP2PPP/R1B2RK1 w kq - 1 12,True,12,0,0,0
r2qk2r/1p2ppbp/p1bpP1p1/8/6n1/1QN2N2/PPP2PPP/R1B2RK1 b kq - 0 12,False,12,2,17.086,15.377
r2qk2r/1p2p1bp/p1bpp1p1/8/6n1/1QN2N2/PPP2PPP/R1B2RK1 w kq - 0 13,True,13,0,0,0
r2qk2r/1p2p1bp/p1bpp1p1/6N1/6n1/1QN5/PPP2PPP/R1B2RK1 b kq - 1 13,False,13,2,17.086,15.377
r2qk2r/1p2p2p/p1bpp1p1/6N1/6n1/1Qb5/PPP2PPP/R1B2RK1 w kq - 0 14,True,14,0,0,0
r2qk2r/1p2p2p/p1bpN1p1/8/6n1/1Qb5/PPP2PPP/R1B2RK1 b kq - 0 14,False,14,2,17.086,15.377
r3k2r/1p2p2p/p1bpN1p1/q7/6n1/1Qb5/PPP2PPP/R1B2RK1 w kq - 1 15,True,15,0,0,0
r3k2r/1p2p2p/p1bpN1p1/q7/6n1/1QP5/P1P2PPP/R1B2RK1 b kq - 0 15,False,15,2,17.086,15.377
r6r/1p1kp2p/p1bpN1p1/q7/6n1/1QP5/P1P2PPP/R1B2RK1 w - - 1 16,True,16,0,0,0
r6r/1p1kp2p/p1bp2p1/q7/3N2n1/1QP5/P1P2PPP/R1B2RK1 b - - 2 16,False,16,2,17.086,15.377
r6r/1p1kp2p/p1bp2p1/3q4/3N2n1/1QP5/P1P2PPP/R1B2RK1 w - - 3 17,True,17,0,0,0
r6r/1p1kp2p/p1Np2p1/3q4/6n1/1QP5/P1P2PPP/R1B2RK1 b - - 0 17,False,17,2,17.086,15.377
r6r/1p1kp2p/p1Np2p1/8/6n1/1qP5/P1P2PPP/R1B2RK1 w - - 0 18,True,18,0,0,0
r6r/1p1kp2p/p1Np2p1/8/6n1/1PP5/P4PPP/R1B2RK1 b - - 0 18,False,18,2,17.086,15.377
r6r/1p2p2p/p1kp2p1/8/6n1/1PP5/P4PPP/R1B2RK1 w - - 0 19,True,19,0,0,0
r6r/1p2p2p/p1kp2p1/8/6n1/1PP3P1/P4P1P/R1B2RK1 b - - 0 19,False,19,2,17.086,15.377
r4r2/1p2p2p/p1kp2p1/8/6n1/1PP3P1/P4P1P/R1B2RK1 w - - 1 20,True,20,0,0,0
r4r2/1p2p2p/p1kp2p1/8/5Pn1/1PP3P1/P6P/R1B2RK1 b - - 0 20,False,20,2,17.086,15.377
r4r2/1p2p2p/2kp2p1/p7/5Pn1/1PP3P1/P6P/R1B2RK1 w - - 0 21,True,21,0,0,0
r4r2/1p2p2p/2kp2p1/p7/P4Pn1/1PP3P1/7P/R1B2RK1 b - - 0 21,False,21,2,17.086,15.377
r7/1p2p2p/2kp2p1/p4r2/P4Pn1/1PP3P1/7P/R1B2RK1 w - - 1 22,True,22,0,0,0
r7/1p2p2p/2kp2p1/p4r2/P4Pn1/1PP3PP/8/R1B2RK1 b - - 0 22,False,22,2,17.086,15.377
r7/1p2p2p/2kp1np1/p4r2/P4P2/1PP3PP/8/R1B2RK1 w - - 1 23,True,23,0,0,0
r7/1p2p2p/2kp1np1/p4r2/P4P2/1PP3PP/6K1/R1B2R2 b - - 2 23,False,23,2,17.086,15.377
r7/1p2p2p/2kp1np1/p2r4/P4P2/1PP3PP/6K1/R1B2R2 w - - 3 24,True,24,0,0,0
r7/1p2p2p/2kp1np1/p2r4/P1P2P2/1P4PP/6K1/R1B2R2 b - - 0 24,False,24,2,17.086,15.377
r7/1p2p2p/2kp1np1/p7/P1Pr1P2/1P4PP/6K1/R1B2R2 w - - 1 25,True,25,0,0,0
r7/1p2p2p/2kp1np1/p7/P1Pr1P2/1P4PP/6K1/R1B1R3 b - - 2 25,False,25,2,17.086,15.377
r7/1p1kp2p/3p1np1/p7/P1Pr1P2/1P4PP/6K1/R1B1R3 w - - 3 26,True,26,0,0,0
r7/1p1kp2p/3p1np1/p7/P1Pr1P2/1P4PP/R5K1/2B1R3 b - - 4 26,False,26,2,17.086,15.377
r7/1p1kp2p/3p1np1/p7/P1P2P2/1P1r2PP/R5K1/2B1R3 w - - 5 27,True,27,0,0,0
r7/1p1kp2p/3p1np1/p7/P1P2P2/1P1r2PP/1R4K1/2B1R3 b - - 6 27,False,27,2,17.086,15.377
r7/1p1k3p/3ppnp1/p7/P1P2P2/1P1r2PP/1R4K1/2B1R3 w - - 0 28,True,28,0,0,0
r7/1p1k3p/3ppnp1/p7/P1P2P2/1P1r2PP/4R1K1/2B1R3 b - - 1 28,False,28,2,17.086,15.377
r7/1p1k3p/3ppnp1/p7/P1P2P2/1r4PP/4R1K1/2B1R3 w - - 0 29,True,29,0,0,0
r7/1p1k3p/3pRnp1/p7/P1P2P2/1r4PP/6K1/2B1R3 b - - 0 29,False,29,2,17.086,15.377
4r3/1p1k3p/3pRnp1/p7/P1P2P2/1r4PP/6K1/2B1R3 w - - 1 30,True,30,0,0,0
4r3/1p1k3p/3pRnp1/p4P2/P1P5/1r4PP/6K1/2B1R3 b - - 0 30,False,30,2,17.086,15.377
4r3/1p1k3p/3pRn2/p4p2/P1P5/1r4PP/6K1/2B1R3 w - - 0 31,True,31,0,0,0
4R3/1p1k3p/3p1n2/p4p2/P1P5/1r4PP/6K1/2B1R3 b - - 0 31,False,31,2,17.086,15.377
4n3/1p1k3p/3p4/p4p2/P1P5/1r4PP/6K1/2B1R3 w - - 0 32,True,32,0,0,0
4n3/1p1k3p/3p4/p4pB1/P1P5/1r4PP/6K1/4R3 b - - 1 32,False,32,2,17.086,15.377
8/1pnk3p/3p4/p4pB1/P1P5/1r4PP/6K1/4R3 w - - 2 33,True,33,0,0,0
8/1pnkR2p/3p4/p4pB1/P1P5/1r4PP/6K1/8 b - - 3 33,False,33,2,17.086,15.377
8/1pn1R2p/2kp4/p4pB1/P1P5/1r4PP/6K1/8 w - - 4 34,True,34,0,0,0
8/1pn4R/2kp4/p4pB1/P1P5/1r4PP/6K1/8 b - - 0 34,False,34,2,17.086,15.377
8/1pn4R/2kp4/p4pB1/P1P5/6PP/1r4K1/8 w - - 1 35,True,35,0,0,0
8/1pn4R/2kp4/p4pB1/P1P5/6PP/1r6/6K1 b - - 2 35,False,35,2,17.086,15.377
8/1pn4R/2kp4/p4pB1/PrP5/6PP/8/6K1 w - - 3 36,True,36,0,0,0
3B4/1pn4R/2kp4/p4p2/PrP5/6PP/8/6K1 b - - 4 36,False,36,2,17.086,15.377
3B4/1p5R/2kpn3/p4p2/PrP5/6PP/8/6K1 w - - 5 37,True,37,0,0,0
8/1p5R/2kpn3/B4p2/PrP5/6PP/8/6K1 b - - 0 37,False,37,2,17.086,15.377
8/1p5R/2kpn3/B4p2/r1P5/6PP/8/6K1 w - - 0 38,True,38,0,0,0
8/1p2R3/2kpn3/B4p2/r1P5/6PP/8/6K1 b - - 1 38,False,38,2,17.086,15.377
8/4R3/1pkpn3/B4p2/r1P5/6PP/8/6K1 w - - 0 39,True,39,0,0,0
8/4R3/1Bkpn3/5p2/r1P5/6PP/8/6K1 b - - 0 39,False,39,2,17.086,15.377
8/4R3/1Bkpn3/5p2/2P5/6PP/8/r5K1 w - - 1 40,True,40,0,0,0
8/4R3/1Bkpn3/5p2/2P5/6PP/6K1/r7 b - - 2 40,False,40,2,17.086,15.377
8/4R3/1Bkpn3/5p2/2P5/6PP/r5K1/8 w - - 3 41,True,41,0,0,0
8/4R3/2kpn3/5p2/2P5/6PP/r4BK1/8 b - - 4 41,False,41,2,17.086,15.377
8/4R3/2kp4/5pn1/2P5/6PP/r4BK1/8 w - - 5 42,True,42,0,0,0
8/4R3/2kp4/5pn1/2P3P1/7P/r4BK1/8 b - - 0 42,False,42,2,17.086,15.377
8/4R3/2kp4/5p2/2P1n1P1/7P/r4BK1/8 w - - 1 43,True,43,0,0,0
8/8/2kp4/5p2/2P1R1P1/7P/r4BK1/8 b - - 0 43,False,43,2,17.086,15.377
8/8/2kp4/8/2P1p1P1/7P/r4BK1/8 w - - 0 44,True,44,0,0,0
8/8/2kp4/8/2P1p1P1/6KP/r4B2/8 b - - 1 44,False,44,2,17.086,15.377
8/8/2kp4/8/2P1p1P1/r5KP/5B2/8 w - - 2 45,True,45,0,0,0
8/8/2kp4/8/2P1p1P1/r6P/5BK1/8 b - - 3 45,False,45,2,17.086,15.377
8/8/2kp4/8/2P3P1/r3p2P/5BK1/8 w - - 0 46,True,46,0,0,0
8/8/2kp4/8/2P3P1/r3p2P/6K1/4B3 b - - 1 46,False,46,2,17.086,15.377
8/8/2kp4/8/2P3P1/4p2P/6K1/r3B3 w - - 2 47,True,47,0,0,0
8/8/2kp4/8/2P3P1/2B1p2P/6K1/r7 b - - 3 47,False,47,2,17.086,15.377
8/8/2kp4/8/2P3P1/2B1p2P/6K1/2r5 w - - 4 48,True,48,0,0,0
8/8/2kp4/B7/2P3P1/4p2P/6K1/2r5 b - - 5 48,False,48,2,17.086,15.377
8/8/2kp4/B7/2P3P1/4p2P/6K1/r7 w - - 6 49,True,49,0,0,0
8/8/2kp4/8/2P3P1/2B1p2P/6K1/r7 b - - 7 49,False,49,2,17.086,15.377
8/8/2kp4/8/2P3P1/2B1p2P/6K1/2r5 w - - 8 50,True,50,0,0,0
8/8/2kp4/B7/2P3P1/4p2P/6K1/2r5 b - - 9 50,False,50,2,17.086,15.377
8/8/2k5/B2p4/2P3P1/4p2P/6K1/2r5 w - - 0 51,True,51,0,0,0
8/8/2k5/B2p2P1/2P5/4p2P/6K1/2r5 b - - 0 51,False,51,2,17.086,15.377
8/8/2k5/B2p2P1/2P5/4p2P/6K1/r7 w - - 1 52,True,52,0,0,0
8/8/2k5/3p2P1/2P5/2B1p2P/6K1/r7 b - - 2 52,False,52,2,17.086,15.377
8/8/2k5/3p2P1/2P5/2B1p2P/6K1/2r5 w - - 3 53,True,53,0,0,0
8/8/2k5/B2p2P1/2P5/4p2P/6K1/2r5 b - - 4 53,False,53,2,17.086,15.377
8/8/2k5/B2p2P1/2r5/4p2P/6K1/8 w - - 0 54,True,54,0,0,0
8/8/2k3P1/B2p4/2r5/4p2P/6K1/8 b - - 0 54,False,54,2,17.086,15.377
8/8/6P1/Bk1p4/2r5/4p2P/6K1/8 w - - 1 55,True,55,0,0,0
3B4/8/6P1/1k1p4/2r5/4p2P/6K1/8 b - - 2 55,False,55,2,17.086,15.377
3B4/8/2r3P1/1k1p4/8/4p2P/6K1/8 w - - 3 56,True,56,0,0,0
3B4/8/2r3P1/1k1p4/8/4pK1P/8/8 b - - 4 56,False,56,2,17.086,15.377
3B4/8/2r3P1/1k6/3p4/4pK1P/8/8 w - - 0 57,True,57,0,0,0
3B4/8/2r3P1/1k6/3p4/4p2P/4K3/8 b - - 1 57,False,57,2,17.086,15.377
3B4/8/6r1/1k6/3p4/4p2P/4K3/8 w - - 0 58,True,58,0,0,0
3B4/8/6r1/1k6/3p4/3Kp2P/8/8 b - - 1 58,False,58,2,17.086,15.377
3B4/8/8/1k6/3p4/3Kp2P/8/6r1 w - - 2 59,True,59,0,0,0
3B4/8/8/1k6/3p3P/3Kp3/8/6r1 b - - 0 59,False,59,2,17.086,15.377
3B4/8/8/1k6/3p3P/3Kp3/8/3r4 w - - 1 60,True,60,0,0,0
3B4/8/8/1k6/3p3P/4p3/4K3/3r4 b - - 2 60,False,60,2,17.086,15.377
3B4/8/8/1k6/3p3P/4p3/3rK3/8 w - - 3 61,True,61,0,0,0
3B4/8/8/1k6/3p3P/4p3/3r4/4K3 b - - 4 61,False,61,2,17.086,15.377
3B4/8/8/1k6/3p3P/4p3/5r2/4K3 w - - 5 62,True,62,0,0,0
8/8/8/1k4B1/3p3P/4p3/5r2/4K3 b - - 6 62,False,62,2,17.086,15.377
8/8/8/6B1/2kp3P/4p3/5r2/4K3 w - - 7 63,True,63,0,0,0
8/8/8/6BP/2kp4/4p3/5r2/4K3 b - - 0 63,False,63,2,17.086,15.377
8/8/8/6BP/3p4/3kp3/5r2/4K3 w - - 1 64,True,64,0,0,0
8/8/7P/6B1/3p4/3kp3/5r2/4K3 b - - 0 64,False,64,2,17.086,15.377
8/8/7P/6B1/3p4/3kp3/7r/4K3 w - - 1 65,True,65,0,0,0
8/8/7P/6B1/3p4/3kp3/7r/5K2 b - - 2 65,False,65,2,17.086,15.377
8/8/7P/6B1/3p4/3k4/4p2r/5K2 w - - 0 66,True,66,0,0,0
8/8/7P/6B1/3p4/3k4/4p2r/6K1 b - - 1 66,False,66,2,17.086,15.377
8/8/7P/6Br/3p4/3k4/4p3/6K1 w - - 2 67,True,67,0,0,0
8/8/7P/7r/3p1B2/3k4/4p3/6K1 b - - 3 67,False,67,2,17.086,15.377
8/8/7P/7r/3p1B2/3k4/8/4q1K1 w - - 0 68,True,68,0,0,0
8/8/7P/7r/3p1B2/3k4/6K1/4q3 b - - 1 68,False,68,2,17.086,15.377
8/8/7P/7r/3pqB2/3k4/6K1/8 w - - 2 69,True,69,0,0,0
8/8/7P/7r/3pqB2/3k4/8/5K2 b - - 3 69,False,69,2,17.086,15.377
8/8/7P/5r2/3pqB2/3k4/8/5K2 w - - 4 70,True,70,0,0,0
8/8/7P/5r2/3pqB2/3k4/5K2/8 b - - 5 70,False,70,2,17.086,15.377
8/8/7P/8/3pqr2/3k4/5K2/8 w - - 0 71,True,71,0,0,0
8/8/7P/8/3pqr2/3k2K1/8/8 b - - 1 71,False,71,2,17.086,15.377
8/8/7P/8/3pq1r1/3k2K1/8/8 w - - 2 72,True,72,0,0,0
8/8/7P/8/3pq1r1/3k4/7K/8 b - - 3 72,False,72,2,17.086,15.377
6r1/8/7P/8/3pq3/3k4/7K/8 w - - 4 73,True,73,0,0,0
6r1/7P/8/8/3pq3/3k4/7K/8 b - - 0 73,False,73,2,17.086,15.377
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,False,1,2,1.0,0.98
rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/pppp1ppp/8/4p3/8/1P2P3/P1PP1PPP/RNBQKBNR b KQkq - 0 2,False,2,2,7.594,7.442
rnbqkbnr/ppp2ppp/8/3pp3/8/1P2P3/P1PP1PPP/RNBQKBNR w KQkq - 0 3,True,3,0,0,0
rnbqkbnr/ppp2ppp/8/3pp3/8/PP2P3/2PP1PPP/RNBQKBNR b KQkq - 0 3,False,3,2,7.594,7.442
rnbqkb1r/ppp2ppp/5n2/3pp3/8/PP2P3/2PP1PPP/RNBQKBNR w KQkq - 1 4,True,4,0,0,0
rnbqkb1r/ppp2ppp/5n2/3pp3/8/PP2P3/2PPNPPP/RNBQKB1R b KQkq - 2 4,False,4,2,7.594,7.442
rnbqkb1r/pp3ppp/5n2/2ppp3/8/PP2P3/2PPNPPP/RNBQKB1R w KQkq - 0 5,True,5,0,0,0
rnbqkb1r/pp3ppp/5n2/2ppp3/8/PP2P1N1/2PP1PPP/RNBQKB1R b KQkq - 1 5,False,5,2,7.594,7.442
rnbqkb1r/1p3ppp/p4n2/2ppp3/8/PP2P1N1/2PP1PPP/RNBQKB1R w KQkq - 0 6,True,6,0,0,0
rnbqkb1r/1p3ppp/p4n2/2ppp3/8/PP2P1N1/2PPBPPP/RNBQK2R b KQkq - 1 6,False,6,2,7.594,7.442
rnbqkb1r/1p3pp1/p4n2/2ppp2p/8/PP2P1N1/2PPBPPP/RNBQK2R w KQkq - 0 7,True,7,0,0,0
rnbqkb1r/1p3pp1/p4n2/2ppp2p/7P/PP2P1N1/2PPBPP1/RNBQK2R b KQkq - 0 7,False,7,2,7.594,7.442
r1bqkb1r/1p3pp1/p1n2n2/2ppp2p/7P/PP2P1N1/2PPBPP1/RNBQK2R w KQkq - 1 8,True,8,0,0,0
r1bqkb1r/1p3pp1/p1n2n2/2ppp2N/7P/PP2P3/2PPBPP1/RNBQK2R b KQkq - 0 8,False,8,2,7.594,7.442
r1bqkb1r/1p3pp1/p1n5/2ppp2n/7P/PP2P3/2PPBPP1/RNBQK2R w KQkq - 0 9,True,9,0,0,0
r1bqkb1r/1p3pp1/p1n5/2ppp2B/7P/PP2P3/2PP1PP1/RNBQK2R b KQkq - 0 9,False,9,2,7.594,7.442
r1bqkb1r/1p3p2/p1n3p1/2ppp2B/7P/PP2P3/2PP1PP1/RNBQK2R w KQkq - 0 10,True,10,0,0,0
r1bqkb1r/1p3p2/p1n3p1/2ppp3/6BP/PP2P3/2PP1PP1/RNBQK2R b KQkq - 1 10,False,10,2,7.594,7.442
r1bqkb2/1p3p2/p1n3p1/2ppp3/6Br/PP2P3/2PP1PP1/RNBQK2R w KQq - 0 11,True,11,0,0,0
r1bqkb2/1p3p2/p1n3p1/2ppp3/7r/PP2P2B/2PP1PP1/RNBQK2R b KQq - 1 11,False,11,2,7.594,7.442
r1bqkb2/1p3p2/p1n3p1/2pp4/4p2r/PP2P2B/2PP1PP1/RNBQK2R w KQq - 0 12,True,12,0,0,0
r1bqkb2/1p3p2/p1n3p1/2pp4/4p2r/PP2P2B/1BPP1PP1/RN1QK2R b KQq - 1 12,False,12,2,7.594,7.442
r2qkb2/1p3p2/p1n3p1/2pp4/4p1br/PP2P2B/1BPP1PP1/RN1QK2R w KQq - 2 13,True,13,0,0,0
r2qkb2/1p3p2/p1n3p1/2pp4/4p1Qr/PP2P2B/1BPP1PP1/RN2K2R b KQq - 0 13,False,13,2,7.594,7.442
r2qkb2/1p3p2/p1n3p1/2pp4/4p1r1/PP2P2B/1BPP1PP1/RN2K2R w KQq - 0 14,True,14,0,0,0
r2qkb2/1p3p2/p1n3p1/2pp4/4p1B1/PP2P3/1BPP1PP1/RN2K2R b KQq - 0 14,False,14,2,7.594,7.442
r3kb2/1p3p2/p1n3p1/2pp2q1/4p1B1/PP2P3/1BPP1PP1/RN2K2R w KQq - 1 15,True,15,0,0,0
r3kb2/1p3p2/p1n3p1/2pp2q1/4p3/PP2P2B/1BPP1PP1/RN2K2R b KQq - 2 15,False,15,2,7.594,7.442
r3kb2/1p3p2/p1n3p1/2p3q1/3pp3/PP2P2B/1BPP1PP1/RN2K2R w KQq - 0 16,True,16,0,0,0
r3kb2/1p3p2/p1n3p1/2p3q1/P2pp3/1P2P2B/1BPP1PP1/RN2K2R b KQq - 0 16,False,16,2,7.594,7.442
3rkb2/1p3p2/p1n3p1/2p3q1/P2pp3/1P2P2B/1BPP1PP1/RN2K2R w KQ - 1 17,True,17,0,0,0
3rkb2/1p3p2/p1n3p1/P1p3q1/3pp3/1P2P2B/1BPP1PP1/RN2K2R b KQ - 0 17,False,17,2,7.594,7.442
3rkb2/1p3p2/p1n3p1/P1p3q1/4p3/1P2p2B/1BPP1PP1/RN2K2R w KQ - 0 18,True,18,0,0,0
3rkb2/1p3p2/p1n3p1/P1p3q1/4p3/1P2P2B/1BPP2P1/RN2K2R b KQ - 0 18,False,18,2,7.594,7.442
4kb2/1p3p2/p1nr2p1/P1p3q1/4p3/1P2P2B/1BPP2P1/RN2K2R w KQ - 1 19,True,19,0,0,0
4kb2/1p3p2/p1nr2p1/P1p3q1/4p3/1PN1P2B/1BPP2P1/R3K2R b KQ - 2 19,False,19,2,7.594,7.442
4kb2/1p6/p1nr2p1/P1p2pq1/4p3/1PN1P2B/1BPP2P1/R3K2R w KQ - 0 20,True,20,0,0,0
4kb2/1p6/p1nr2p1/P1p2pq1/4p1P1/1PN1P2B/1BPP4/R3K2R b KQ - 0 20,False,20,2,7.594,7.442
4kb2/1p6/p1nr2p1/P1p2p2/4p1Pq/1PN1P2B/1BPP4/R3K2R w KQ - 1 21,True,21,0,0,0
4kb2/1p6/p1nr2p1/P1p2p2/4p1Pq/1PN1P2B/1BPPK3/R6R b - - 2 21,False,21,2,7.594,7.442
3qkb2/1p6/p1nr2p1/P1p2p2/4p1P1/1PN1P2B/1BPPK3/R6R w - - 3 22,True,22,0,0,0
3qkb2/1p6/p1nr2p1/P1p2p2/4p1P1/1PN1P2B/1BPPK3/3R3R b - - 4 22,False,22,2,7.594,7.442
4kb2/1p6/p1nr2p1/P1p2p2/4p1Pq/1PN1P2B/1BPPK3/3R3R w - - 5 23,True,23,0,0,0
4kb2/1p6/p1nr2p1/P1p2p2/4p1Pq/BPN1P2B/2PPK3/3R3R b - - 6 23,False,23,2,7.594,7.442
4k3/1p4b1/p1nr2p1/P1p2p2/4p1Pq/BPN1P2B/2PPK3/3R3R w - - 7 24,True,24,0,0,0
4k3/1p4b1/p1nr2p1/P1p2p2/4N1Pq/BP2P2B/2PPK3/3R3R b - - 0 24,False,24,2,7.594,7.442
4k3/1p4b1/p1nr2p1/P1p5/4p1Pq/BP2P2B/2PPK3/3R3R w - - 0 25,True,25,0,0,0
4k3/1p4b1/p1nr2p1/P1p5/4p1Pq/BP2P2B/2PPK3/6RR b - - 1 25,False,25,2,7.594,7.442
3qk3/1p4b1/p1nr2p1/P1p5/4p1P1/BP2P2B/2PPK3/6RR w - - 2 26,True,26,0,0,0
3qk3/1p4b1/p1nr2p1/P1p5/1P2p1P1/B3P2B/2PPK3/6RR b - - 0 26,False,26,2,7.594,7.442
3qk3/1p4b1/p1n3p1/P1p5/1P2p1P1/B3P2B/2PrK3/6RR w - - 0 27,True,27,0,0,0
3qk3/1p4b1/p1n3p1/P1p5/1P2p1P1/B3P2B/2Pr4/4K1RR b - - 1 27,False,27,2,7.594,7.442
3qk3/1p6/p1n3p1/P1p5/1P2p1P1/B1b1P2B/2Pr4/4K1RR w - - 2 28,True,28,0,0,0
3qk3/1p6/p1n3p1/P1p5/1P2p1P1/2b1P2B/1BPr4/4K1RR b - - 3 28,False,28,2,7.594,7.442
3qk3/1p6/p1n3p1/P1p5/1P2p1P1/2b1P2B/1BP5/3rK1RR w - - 4 29,True,29,0,0,0
3qk3/1p6/p1n3p1/P1p5/1P2p1P1/2b1P2B/1BP2K2/3r2RR b - - 5 29,False,29,2,7.594,7.442
4k3/1p6/p1n3p1/P1p5/1P2p1Pq/2b1P2B/1BP2K2/3r2RR w - - 6 30,True,30,0,0,0
4k3/1p6/p1n3p1/P1p5/1P2p1Pq/2b1P1RB/1BP2K2/3r3R b - - 7 30,False,30,2,7.594,7.442
4k3/1p6/p1n3p1/P1p5/1P2p1Pq/2b1P1RB/1BPr1K2/7R w - - 8 31,True,31,0,0,0
